,AADAC,ABAT,ABCB1,ABCB11,ABCC1,ABCC10,ABCC2,ABCC3,ABCC4,ABCC5,ABCC8,ABCG1,ABCG2,ABCG5,ABCG8,ACACA,ACACB,ACADSB,ACBD3,ACE,ACE2,ACHE,ACO1,ACP1,ADA,ADAR,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADD1,ADH1A,ADH1B,ADH1C,ADH4,ADH5,ADH6,ADH7,ADK,ADM,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,AGRP,AGT,AGTR1,AGTR2,AIFM2,AK2,AKAP1,AKR1A1,AKR1B1,AKR1B10,AKR1C1,AKR1C2,AKR1C3,AKR1C4,AKR7A2,AKR7A3,AKT1,AKT2,AKT3,ALB,ALDH1A1,ALDH2,ALDH3A1,ALDH5A1,ALK,ALOX5,ALOX5AP,ALPL,AMACR,ANGPTL3,ANKK1,AOX1,APOA1,APOA4,APOA5,APOB,APOC1,APOC2,APOC3,APOE,ARAF,AREG,ARNT,ARRB1,ARRB2,ATF2,ATF3,ATIC,ATM,ATP1A1,ATP2A1,ATP2A2,ATP2A3,ATP4A,ATP4B,ATP6AP2,ATP7A,ATP7B,ATR,AXL,BAD,BATF,BAX,BCAR1,BCHE,BCL2,BDKRB1,BDKRB2,BGLAP,BLVRB,BRAF,BSND,BTC,C5AR1,CA12,CA9,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1E,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CALCA,CALCRL,CALU,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CARTPT,CASP3,CASP8,CASP9,CASR,CAT,CBR1,CBR3,CBS,CCKBR,CCNB1,CD33,CD36,CDA,CDC42,CDK5,CDKN1A,CDKN1B,CES1,CES2,CFTR,CHAT,CHEK1,CHEK2,CHPT1,CHRM3,CHRNA1,CHRNA3,CHRNA4,CHRNA5,CHRNA6,CHRNA7,CHRNB1,CHRNB2,CHRNB4,CHRND,CHRNE,CKB,CKM,CLCNKA,CLCNKB,CMA1,CMPK1,CMPK2,CNR1,CNR2,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COMT,CRH,CRHR1,CRHR2,CRK,CRTC2,CSK,CTH,CTNNB1,CTSA,CTSG,CYB5A,CYB5R3,CYBA,CYCS,CYP11B2,CYP19A1,CYP1A1,CYP1A2,CYP1B1,CYP2A13,CYP2A6,CYP2B6,CYP2C18,CYP2C19,CYP2C8,CYP2C9,CYP2D6,CYP2E1,CYP2J2,CYP2W1,CYP3A4,CYP3A43,CYP3A5,CYP3A7,CYP4F2,CYP4F3,CYP7A1,CYSLTR1,DBH,DBI,DCK,DCTD,DDC,DDIT3,DGAT1,DHFR,DPEP1,DPEP2,DPEP3,DPP4,DPYD,DPYS,DRD1,DRD2,DRD3,DRD4,DRD5,DTYMK,ECH1,EGF,EGFR,EIF2AK2,ELF2,ELK1,EPHX1,ERBB2,ERBB3,ERBB4,ERCC1,ERCC2,ERCC4,EREG,ESR1,ESR2,ETS1,F10,F2,F2R,F2RL3,F3,F7,F9,FAAH,FCGR1A,FCGR2A,FCGR3A,FDFT1,FDPS,FGA,FGB,FGF1,FGF2,FGF3,FGF4,FGF5,FGF6,FGF7,FGFR1,FGFR1OP2,FGFR2,FGFR3,FGFR4,FGFRL1,FGG,FKBP1A,FLT1,FLT3,FLT4,FMO1,FMO2,FMO3,FMO4,FMO5,FOLR1,FOS,FOSB,FOSL1,FOSL2,FPGS,FXYD2,G6PD,GABRA1,GABRB2,GABRG2,GADD45A,GART,GCG,GCK,GDA,GGCX,GGH,GGT1,GHRL,GHSR,GIP,GLP1R,GMPS,GNA11,GNA12,GNA13,GNA15,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GNB1,GNB1L,GNB2,GNB3,GNB4,GNG2,GNG3,GNG4,GNG5,GNG7,GOT1,GOT1L1,GOT2,GP1BB,GP5,GP6,GP9,GPAM,GPI,GPR182,GPR65,GPX1,GRB2,GSR,GSTA1,GSTA2,GSTM1,GSTP1,GUK1,HBEGF,HDAC1,HDAC11,HDAC9,HINT1,HK1,HMGCR,HMGCS1,HNF1A,HNF1B,HNF4A,HPGDS,HPRT1,HRAS,HRH2,HSD11B1,HSD11B2,HSD17B1,HSD17B10,HSD3B1,HSD3B2,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2C,HTR3A,HTR4,HTR6,HTR7,IFNAR1,IFNAR2,IGFBP3,IL10,IL10RB,IL2,IL6,IMPDH1,IMPDH2,INS,INSIG2,INSR,IRF3,IRF7,IRF9,IRS1,IRS2,ISL1,ITGA2,ITGA2B,ITGAV,ITGB3,ITGB5,ITPA,ITPR1,IVD,JAK1,JAK3,JDP2,JUN,JUNB,JUND,KCNH2,KCNJ1,KCNJ11,KCNK3,KCNK9,KCNQ1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,KDR,KHK,KIT,KNG1,KRAS,LCAT,LDLR,LEP,LEPR,LGALS9,LIPC,LPL,LRP1,LTA4H,LTB4R,LTC4S,MAF,MAFA,MAFB,MAFF,MAFG,MAFK,MAOA,MAOB,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK9,MAS1,MAVS,MC4R,MET,MGMT,MGP,MLH1,MLXIPL,MLYCD,MME,MMP9,MOCOS,MPO,MRAS,MSH2,MTHFD1,MTHFR,MTHFS,MTOR,MTTP,MX1,MYC,NAAA,NAT1,NAT2,NCF4,NDUFA1,NDUFA11,NDUFA2,NDUFAB1,NDUFB4,NDUFS1,NDUFS2,NDUFS4,NDUFS6,NDUFV1,NEDD4L,NEUROD1,NFATC1,NFATC2,NFATC4,NFKB1,NFKB2,NME1,NME2,NME4,NOS1,NOS2,NOS3,NPY,NPY1R,NPY2R,NQO1,NR1I2,NR1I3,NR3C2,NRAS,NRG1,NRG2,NRG3,NRL,NRP1,NT5C,NT5C2,NT5E,NUDT15,OAS1,OGDH,ORM1,OXSR1,P2RX1,P2RY1,P2RY12,PARP1,PCK1,PCSK9,PCYT1A,PCYT2,PDE3A,PDE4A,PDE4B,PDE4C,PDE4D,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PDK1,PDX1,PDZK1,PECAM1,PF4,PGD,PGK1,PGLS,PIAS1,PIGF,PIK3C2A,PIK3C2B,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PKLR,PLA2G2A,PLA2G4A,PLA2G4B,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PLCZ1,PLTP,PNP,POMC,PON1,PON3,POR,PPARG,PPARGC1A,PPAT,PPIA,PPP1CA,PPP1R1B,PPP2CA,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRDX2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKCA,PRKCB,PRKCD,PRKCE,PRKCG,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKDC,PRL,PROC,PROS1,PROZ,PRPS1,PTGDR,PTGDS,PTGER1,PTGER2,PTGER3,PTGER4,PTGES,PTGES2,PTGES3,PTGFR,PTGIR,PTGIS,PTGS1,PTGS2,PTPRJ,PYY,RAB1A,RAC1,RAC2,RAC3,RAF1,RALBP1,RAMP1,RAP1A,REL,RELA,RELB,REN,RET,RGS1,RHOA,ROS1,RPS6KB1,RPTOR,RRAS,RRM1,RRM2,RRM2B,RYR1,RYR2,S1PR1,S1PR3,S1PR5,SCARB1,SCNN1A,SCNN1B,SCNN1G,SEC22A,SEC22B,SERPINA6,SGK1,SHC1,SHC2,SHC3,SHMT1,SIRT1,SLC10A1,SLC12A1,SLC12A3,SLC15A1,SLC17A1,SLC17A3,SLC18A1,SLC18A2,SLC18A3,SLC19A1,SLC22A1,SLC22A11,SLC22A12,SLC22A13,SLC22A16,SLC22A2,SLC22A3,SLC22A6,SLC22A7,SLC22A8,SLC22A9,SLC25A4,SLC26A8,SLC28A1,SLC28A2,SLC28A3,SLC29A1,SLC29A2,SLC29A3,SLC29A4,SLC2A1,SLC2A2,SLC2A4,SLC2A5,SLC2A9,SLC31A1,SLC32A1,SLC46A1,SLC47A1,SLC47A2,SLC5A7,SLC6A1,SLC6A11,SLC6A12,SLC6A13,SLC6A2,SLC6A3,SLC6A4,SLC6A5,SLC9A1,SLC9A2,SLC9A3,SLC9A4,SLC9A5,SLC9A6,SLCO1A2,SLCO1B1,SLCO1B3,SLCO2B1,SMUG1,SNAP25,SOAT1,SOCS3,SOD1,SOS1,SOS2,SP1,SQLE,SRC,SREBF1,SSTR2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STK11,STK39,STS,STX10,STX11,STX12,STX16,STX17,STX18,STX19,STX1A,STX1B,STX2,STX3,STX4,STX5,STX6,STX7,STX8,SUCLA2,SUCLG1,SUCLG2,SULT1A1,SULT1A3,SULT1A4,SULT1E1,SULT2A1,TACR1,TBXA2R,TBXAS1,TCF7L2,TDG,TEK,TGFA,TGFB1,TH,TIMP3,TK1,TK2,TOP1,TOP2A,TOP2B,TP53,TPH1,TPH2,TPMT,TSPO,TXN,TXNRD1,TYK2,TYMP,TYMS,UBASH3B,UCK1,UCK2,UCN,UCN2,UCN3,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2B10,UGT2B15,UGT2B17,UGT2B4,UGT2B7,UMPS,UPB1,UPP1,UPP2,USP18,VAMP1,VAMP2,VAMP3,VAMP4,VAMP5,VAMP8,VDAC1,VDR,VEGFA,VEGFB,VEGFC,VKORC1,VWF,WNK1,WNK3,WNK4,XDH,XRCC3,XRCC4,YKT6,YY1,ZEB1
0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
